Open,High,Low,Close,Adj Close,Volume
14946.5498046875,14956.5498046875,14696.0498046875,14721.2998046875,14721.2998046875,100
14855.5,14875.2001953125,14478.599609375,14557.849609375,14557.849609375,542200
14471.150390625,14788.25,14350.099609375,14744.0,14744.0,919200
14736.2998046875,14763.900390625,14597.849609375,14736.400390625,14736.400390625,459000
14768.5498046875,14878.599609375,14707.0,14814.75,14814.75,474200
14712.4501953125,14752.349609375,14535.0,14549.400390625,14549.400390625,456400
14570.900390625,14575.599609375,14264.400390625,14324.900390625,14324.900390625,606800
14506.2998046875,14572.900390625,14414.25,14507.2998046875,14507.2998046875,481000
14628.5,14876.2998046875,14617.599609375,14845.099609375,14845.099609375,594500
14811.849609375,14813.75,14670.25,14690.7001953125,14690.7001953125,463900
14798.400390625,14883.2001953125,14692.4501953125,14867.349609375,14867.349609375,445000
14837.7001953125,14849.849609375,14459.5,14637.7998046875,14637.7998046875,509700
14737.0,14779.099609375,14573.900390625,14683.5,14683.5,475300
14716.4501953125,14879.7998046875,14649.849609375,14819.0498046875,14819.0498046875,0
14875.650390625,14984.150390625,14821.099609375,14873.7998046875,14873.7998046875,514800
14882.650390625,14918.4501953125,14785.650390625,14834.849609375,14834.849609375,504100
14644.650390625,14652.5,14248.7001953125,14310.7998046875,14310.7998046875,650200
14364.900390625,14528.900390625,14274.900390625,14504.7998046875,14504.7998046875,605100
14522.400390625,14597.5498046875,14353.2001953125,14581.4501953125,14581.4501953125,568000
14599.599609375,14697.7001953125,14559.0,14617.849609375,14617.849609375,577200
14306.599609375,14382.2998046875,14191.400390625,14359.4501953125,14359.4501953125,512300
14526.7001953125,14526.9501953125,14207.2998046875,14296.400390625,14296.400390625,467400
14219.150390625,14424.75,14151.400390625,14406.150390625,14406.150390625,524600
14326.349609375,14461.150390625,14273.2998046875,14341.349609375,14341.349609375,498100
14449.4501953125,14557.5,14421.2998046875,14485.0,14485.0,452700
14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,14653.0498046875,451800
14710.5,14890.25,14694.9501953125,14864.5498046875,14864.5498046875,457000
14979.0,15044.349609375,14814.4501953125,14894.900390625,14894.900390625,517500
14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,14631.099609375,613900
14481.0498046875,14673.849609375,14416.25,14634.150390625,14634.150390625,448900
14687.25,14723.400390625,14461.5,14496.5,14496.5,503400
14604.150390625,14637.900390625,14506.599609375,14617.849609375,14617.849609375,455900
14668.349609375,14743.900390625,14611.5,14724.7998046875,14724.7998046875,467800
14816.849609375,14863.0498046875,14765.5,14823.150390625,14823.150390625,488000
14928.25,14966.900390625,14892.5,14942.349609375,14942.349609375,522000
14789.7001953125,14900.0,14771.400390625,14850.75,14850.75,647400
14823.5498046875,14824.0498046875,14649.7001953125,14696.5,14696.5,643800
14749.400390625,14749.650390625,14591.900390625,14677.7998046875,14677.7998046875,620700
